NewsId|ResponseId|RecordedDate|word_count|D1|D2|D3|D4|D5.3|Duration|IA_Q1|IA_Q2|IA_Q3|IA_Q4|IA_Q5|GQ1|GQ2|GQ3|GQ4|GQ5|QQ1|QQ2|QQ3|QQ4|QQ5|C35Q1|C35Q2|C35Q3|C35Q4|C35Q5|C4Q1|C4Q2|C4Q3|C4Q4|C4Q5|CLQ1|CLQ2|CLQ3|CLQ4|CLQ5|CSQ1|CSQ2|CSQ3|CSQ4|CSQ5|C35FSQ1|C35FSQ2|C35FSQ3|C35FSQ4|C35FSQ5|C4FSQ1|C4FSQ2|C4FSQ3|C4FSQ4|C4FSQ5|C35ZSQ1|C35ZSQ2|C35ZSQ3|C35ZSQ4|C35ZSQ5|C4ZSQ1|C4ZSQ2|C4ZSQ3|C4ZSQ4|C4ZSQ5|IA_Any|Q_block_number|tagged_order|orig_C35Q1|orig_C35Q2|orig_C35Q3|orig_C35Q4|orig_C35Q5
20039|R_3zbvqRiaqX7y1jh|2024-01-26 12:32:05|246|31/08/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:16:19|True|True|False|False|False|{'cabezon', 'santovenia'}|2|{'1'}|{'3'}|{'2', '6'}|['cabezon']|1|1|3|6|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['ninguno']|0|0|0|0|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|True|2|1|['cabezon', ' santovenia']|2|1|3|2
20039|R_5dK6Wj3A4AdswZm|2024-02-23 11:59:52|246|18/01/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:29:11|True|True|False|False|False|{'cabezon', 'santovenia'}|2|{'1'}|{'3'}|{'2', '6'}|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon']|1|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|['cabezon', ' santovenia']|2|1|3|2|True|2|2|['cabezon', ' santovenia']|2|1|3|2
20181|R_6PY0NSX0lMbMMdH|2024-01-28 19:44:24|883|20/06/2004|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|1 days 00:04:14|False|False|False|False|False|{'ciudad real'}|1|{'1'}|{'4', '2'}|{'2', '6'}|['ninguno']|0|0|0|0|['ciudad real']|1|0|4|2|['ciudad real']|1|1|2|2|['ciudad real']|1|1|4|2|['ciudad real']|1|1|4|6|['ciudad real']|1|0|0|0|['ciudad real']|1|1|2|2|['ciudad real']|1|1|4|2|['ciudad real']|1|1|2|2|False|3|1|['ciudad real']|1|1|4|2
20181|R_8pLUvXpe3gOPEeR|2024-02-17 18:09:18|883|10/09/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:34|False|False|False|False|False|{'ciudad real'}|1|{'1'}|{'4', '2'}|{'2', '6'}|['castilla-la mancha', ' ciudad real']|2|1|1|6|['ciudad real']|1|0|4|2|['ciudad real']|1|1|2|2|['ciudad real']|1|1|4|2|['ciudad real']|1|1|4|6|['ciudad real']|1|1|98|2|['ciudad real']|1|1|2|2|['ciudad real']|1|1|4|2|['ciudad real']|1|1|2|2|False|3|2|['ciudad real']|1|1|4|2
20331|R_2RpXIi8AUcoDbsV|2024-01-26 18:24:26|473|02/11/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:19:04|False|False|False|False|False|{'vilafranca'}|1|{'0'}|{'3'}|{'2'}|['vilafranca']|1|1|4|2|['vilafranca']|1|1|3|1|['vilafranca', ' palma']|2|1|3|2|['vilafranca', ' palma']|2|1|3|2|['vilafranca', ' palma']|2|1|3|2|['vilafranca']|1|1|1|2|['vilafranca', ' palma']|2|1|1|2|['vilafranca']|1|1|3|1|['vilafranca', ' palma']|2|1|3|2|False|2|1|['vilafranca']|1|1|3|2
20331|R_22gPgpgSHPSc579|2024-02-21 16:01:42|473|18/06/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:14:58|False|False|False|False|False|{'vilafranca'}|1|{'0'}|{'3'}|{'2'}|['moli nou', ' vilafranca']|2|1|4|2|['vilafranca']|1|1|3|1|['vilafranca', ' palma']|2|1|3|2|['vilafranca', ' palma']|2|1|3|2|['vilafranca', ' palma']|2|1|3|2|['vilafranca']|1|1|3|2|['vilafranca', ' palma']|2|1|1|1|['vilafranca']|1|1|3|1|['vilafranca', ' palma']|2|1|3|2|False|2|2|['vilafranca']|1|1|3|2
20387|R_2fAAKLZPuG4aopW|2024-01-26 23:39:42|49|28/05/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:16:12|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|False|2|1|['euskadi', ' navarra']|2|0|0|0
20387|R_32Sz0HaOJ9WgXdL|2024-02-16 16:36:17|49|28/10/2003|Hombre|Bachelor of Business Administration|Si||3 days 00:47:23|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['euskadi', ' navarra']|2|1|4|4|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|['euskadi', ' navarra']|2|0|0|0|['ninguno']|0|0|0|0|False|2|2|['euskadi', ' navarra']|2|0|0|0
20515|R_4wztsX8yuQi3jOh|2024-01-26 16:57:39|610|06/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:18:39|False|False|False|False|False|{'miño'}|1|{'1'}|{'5', '1'}|{'1'}|['miño', ' maceiras']|2|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|2|4|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|False|3|1|['miño']|1|1|5|1
20515|R_4iaq1NhDyJGrwde|2024-02-23 14:25:08|610|06/07/2003|Mujer|Bachelor of Business Administration|Si||0 days 03:26:05|False|False|False|False|False|{'miño'}|1|{'1'}|{'5', '1'}|{'1'}|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|['miño']|1|1|5|1|False|3|2|['miño']|1|1|5|1
20574|R_81xYAqSluoGPNvP|2024-01-30 17:42:07|702|25/09/2004|Prefiero identificarme como:|Bachelor of Business Administration|Si||0 days 00:18:13|False|False|False|True|True|"{""sant joan d'alacant""}"|1|{'1'}|{'4', '5', '1'}|{'2', '5', '1', '6'}|['sant joan']|1|99|98|99|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|True|3|1|"[""sant joan d'alacant""]"|1|1|1|1
20574|R_52rVbrodR8KAPbg|2024-02-20 14:30:43|702|20/04/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:14:07|False|False|False|True|True|"{""sant joan d'alacant""}"|1|{'1'}|{'4', '5', '1'}|{'2', '5', '1', '6'}|['sant joan ']|1|1|5|5|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|5|4|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|"[""sant joan d'alacant""]"|1|1|1|1|True|3|2|"[""sant joan d'alacant""]"|1|1|1|1
20729|R_3lAk0AMmv9fVA2p|2024-02-09 13:10:42|735|19/10/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:09:27|True|True|False|False|False|{'siero', 'llanera'}|2|{'1'}|{'1'}|{'1'}|['llanera', ' siero']|2|1|5|1|['llanera', ' siero']|2|1|1|1|['llanera', ' sierense']|2|1|5|1|['llanera', ' siero']|2|1|1|1|['llanera', ' siero']|2|1|5|1|['llanera', ' siero']|2|1|1|1|['llanera', ' siero']|2|1|5|1|['llanera', ' siero']|2|1|1|1|['llanera', ' sierense']|2|1|5|1|True|3|1|['llanera', ' sierense']|2|1|5|1
20729|R_4MSPHjDz8bdwWLe|2024-02-12 22:14:16|735|19/12/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:06:27|True|True|False|False|False|{'siero', 'llanera'}|2|{'1'}|{'1'}|{'1'}|['llanera']|1|99|5|5|['llanera', ' siero']|2|1|1|1|['llanera', ' sierense']|2|1|5|1|['llanera', ' siero']|2|1|1|1|['llanera', ' siero']|2|1|5|1|['llanera', ' sierense']|2|1|1|1|['llanera', ' siero']|2|1|1|1|['llanera', ' siero']|2|1|1|1|['llanera', ' sierense']|2|1|5|1|True|3|2|['llanera', ' sierense']|2|1|5|1
20823|R_43aIvvGcKKuia1b|2024-01-29 01:18:21|412|11/04/2003|Mujer|Bachelor of Business Administration|No|Más de 10 años|0 days 00:15:24|False|False|True|True|True|{'ninguno'}|0|{'1'}|{'98'}|{'98'}|['ninguno']|0|0|98|3|['ninguno']|99|1|98|3|['ninguno']|0|1|98|98|['ninguno']|0|0|98|3|['ninguno']|0|1|98|3|['ninguno']|99|1|2|3|['ninguno']|0|1|98|98|['ninguno']|99|1|98|3|['ninguno']|0|1|98|98|True|3|1|['99']|99|1|0|3
20823|R_2GwQXRKgRevnsbH|2024-02-10 14:29:52|412|11/08/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:18:17|False|False|True|True|True|{'ninguno'}|0|{'1'}|{'98'}|{'98'}|['ninguno']|0|1|0|98|['ninguno']|99|1|98|3|['ninguno']|0|1|98|98|['ninguno']|0|0|98|3|['ninguno']|0|1|98|3|['ninguno']|99|1|0|3|['ninguno']|0|1|98|98|['ninguno']|99|1|98|3|['ninguno']|0|1|98|98|True|3|2|['99']|99|1|0|3
20970|R_6MuM9mqi64fe89v|2024-02-02 12:18:08|351|13/06/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:20:23|True|True|False|False|False|{'cartagena'}|1|{'0'}|{'0'}|{'0'}|['murcia']|1|0|0|0|['murcia', ' cartagena']|2|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia', ' cartagena']|2|0|0|0|True|3|1|['ninguno']|0|0|0|0
20970|R_2q9EpvnAryNmWWp|2024-02-15 15:14:36|351|05/05/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:12:23|True|True|False|False|False|{'cartagena'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['murcia', ' cartagena']|2|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia']|1|0|0|0|['cartagena']|1|0|0|0|['murcia', ' cartagena']|2|0|0|0|['murcia', ' cartagena']|2|0|0|0|True|3|2|['ninguno']|0|0|0|0
21134|R_3ExKmvZO3PqlSmm|2024-01-29 12:04:19|614|28/06/2003|Mujer|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:18:01|False|False|True|False|False|{'alcantarilla'}|1|{'1'}|{'98'}|{'1'}|['alcantarilla']|1|1|98|5|['alcantarilla']|1|1|3|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|3|0|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|3|1|['alcantarilla']|1|1|98|1|True|1|1|['alcantarilla']|1|1|3|1
21134|R_6OJcAvBlvDK4Hrj|2024-02-13 18:36:44|614|29/11/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:24:19|False|False|True|False|False|{'alcantarilla'}|1|{'1'}|{'98'}|{'1'}|['alcantarilla']|1|1|1|5|['alcantarilla']|1|1|3|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|3|1|['alcantarilla']|1|1|98|1|['alcantarilla']|1|1|3|1|['alcantarilla']|1|1|98|1|True|1|2|['alcantarilla']|1|1|3|1
21264|R_2fvKFfolz89FFWo|2024-01-26 12:41:33|356|29/08/2004|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:16:31|False|False|False|False|False|{'novelda'}|1|{'0'}|{'0'}|{'0'}|['novelda']|1|0|0|0|['novelda']|1|0|2|0|['novelda']|1|0|0|0|['novelda']|1|0|0|0|['novelda']|1|0|0|0|['novelda']|1|0|3|0|['novelda']|1|0|0|0|['novelda']|1|0|2|0|['novelda']|1|0|0|0|False|2|1|['novelda']|1|0|2|0
21264|R_2qmO189r9IR4ajT|2024-02-29 15:02:44|356|30/01/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:31:51|False|False|False|False|False|{'novelda'}|1|{'0'}|{'0'}|{'0'}|['novelda']|1|0|0|0|['novelda']|1|0|2|0|['novelda']|1|0|0|0|['novelda']|1|0|0|0|['novelda']|1|0|0|0|['novelda']|1|0|3|0|['novelda']|1|0|0|0|['novelda']|1|0|2|0|['novelda']|1|0|0|0|False|2|2|['novelda']|1|0|2|0
21279|R_1bBHs9zm2i8pBcd|2024-02-21 14:16:17|339|01/12/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:22:08|False|False|False|False|False|{'villena'}|1|{'0'}|{'0'}|{'0'}|['villena']|1|0|0|0|['villena']|1|1|3|1|['villena']|1|0|0|0|['villena']|1|0|0|0|['villena']|1|0|0|0|['villena']|1|1|3|3|['villena']|1|0|0|0|['villena']|1|1|3|3|['villena']|1|0|0|0|False|3|1|['villena']|1|1|3|1
21279|R_2NJWswICbluLkeg|2024-04-19 11:12:37|339|22/10/2024|Mujer|Bachelor of Business Administration|Si||0 days 00:08:51|False|False|False|False|False|{'villena'}|1|{'0'}|{'0'}|{'0'}|['villena']|1|0|0|0|['villena']|1|1|3|3|['villena']|1|0|0|0|['villena']|1|0|0|0|['villena']|1|0|0|0|['villena']|1|1|3|6|['villena']|1|0|0|0|['villena']|1|1|3|3|['villena']|1|0|0|0|False|3|2|['villena']|1|1|3|1
21329|R_3McfdCHT0dbDdau|2024-01-28 13:39:22|213|20/07/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:12:54|False|False|False|False|False|{'elda'}|1|{'0'}|{'0'}|{'0'}|['elda']|1|0|0|0|['elda']|1|0|2|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|2|0|['elda']|1|0|0|0|False|2|1|['elda']|1|0|2|0
21329|R_5OnBY4sR0IDuHyp|2024-02-28 18:27:01|213|29/09/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:10:49|False|False|False|False|False|{'elda'}|1|{'0'}|{'0'}|{'0'}|['elda']|1|0|0|0|['elda']|1|0|2|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|0|0|['elda']|1|0|2|0|['elda']|1|0|0|0|False|2|2|['elda']|1|0|2|0
21405|R_2e9Tsrb3J7qkIll|2024-02-05 19:14:55|165|10/10/2002|Mujer|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:31:25|False|False|False|False|False|{'dolores'}|1|{'0'}|{'0'}|{'0'}|['dolores']|1|0|0|0|['dolores']|1|1|5|1|['dolores']|1|1|1|1|['dolores']|1|1|1|1|['dolores']|1|1|1|1|['dolores']|1|1|1|1|['dolores']|1|1|5|1|['dolores']|1|1|5|1|['dolores']|1|1|1|1|False|2|1|['dolores']|1|1|5|1
21405|R_41acvsw3G3gnF7P|2024-02-22 22:50:44|165|16/08/2005|Hombre|Bachelor of Business Administration|Si||2 days 10:50:47|False|False|False|False|False|{'dolores'}|1|{'0'}|{'0'}|{'0'}|['dolores']|1|1|1|1|['dolores']|1|1|5|1|['dolores']|1|1|1|1|['dolores']|1|1|1|1|['dolores']|1|1|1|1|['dolores']|1|1|5|1|['dolores']|1|1|5|1|['dolores']|1|1|5|1|['dolores']|1|1|1|1|False|2|2|['dolores']|1|1|5|1
21482|R_3QS2ubKL34ItLFv|2024-01-29 15:23:12|556|07/03/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:20:22|False|False|False|True|True|{'dolores', 'orihuela'}|2|{'0'}|{'4', '3'}|{'4', '6'}|['orihuela']|1|1|5|5|['dolores', ' orihuela']|2|1|3|1|['dolores', ' orihuela']|2|1|3|4|['dolores', ' orihuela']|2|0|0|0|['dolores', ' orihuela']|2|0|0|0|['dolores', ' orihuela']|2|1|2|4|['dolores', ' orihuela']|2|1|3|4|['dolores', ' orihuela']|2|1|3|1|['dolores', ' orihuela']|2|1|3|4|True|2|1|['dolores', ' orihuela']|2|1|3|0
21482|R_5HqUjes4xYeVG2q|2024-02-21 16:02:35|556|19/07/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:18:50|False|False|False|True|True|{'dolores', 'orihuela'}|2|{'0'}|{'4', '3'}|{'4', '6'}|['dolores', ' orihuela']|2|0|0|0|['dolores', ' orihuela']|2|1|3|1|['dolores', ' orihuela']|2|1|3|4|['dolores', ' orihuela']|2|0|0|0|['dolores', ' orihuela']|2|0|0|0|['dolores', ' orihuela']|2|1|0|98|['dolores', ' orihuela']|2|1|3|4|['dolores', ' orihuela']|2|1|3|1|['dolores', ' orihuela']|2|1|3|4|True|2|2|['dolores', ' orihuela']|2|1|3|0
21551|R_2dWzpgQ96duswHD|2024-01-31 11:01:22|266|23/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:11:32|False|False|False|False|False|{'redovan'}|1|{'1'}|{'3'}|{'2'}|['redovan']|1|99|3|98|['redovan']|1|1|3|1|['redovan']|1|1|3|2|['redovan']|1|1|3|2|['redovan']|1|1|3|2|['redovan']|1|1|3|1|['redovan']|1|1|3|2|['redovan']|1|1|3|1|['redovan']|1|1|3|2|False|2|1|['redovan']|1|1|3|1
21551|R_7hs6IxGqINDCZQ7|2024-02-21 13:24:19|266|17/10/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:14:05|False|False|False|False|False|{'redovan'}|1|{'1'}|{'3'}|{'2'}|['redovan']|1|1|3|1|['redovan']|1|1|3|1|['redovan']|1|1|3|2|['redovan']|1|1|3|2|['redovan']|1|1|3|2|['redovan']|1|1|3|1|['redovan']|1|1|3|2|['redovan']|1|1|3|1|['redovan']|1|1|3|2|False|2|2|['redovan']|1|1|3|1
21678|R_1RP1fEwsTkuiSiN|2024-02-02 12:01:47|586|12/08/2005|Hombre|Bachelor of Business Administration|No|Más de 2 años pero menos de 5 años|0 days 00:21:11|False|False|False|False|False|{'el ejido'}|1|{'1'}|{'98'}|{'2'}|['el ejido']|1|1|2|2|['el ejido']|1|1|5|2|['el ejido']|1|1|98|2|['el ejido']|1|1|3|2|['el ejido']|1|1|98|2|['el ejido']|1|1|2|2|['el ejido']|1|1|2|2|['el ejido']|1|1|5|2|['el ejido']|1|1|98|2|False|1|1|['el ejido']|1|1|3|2
21678|R_2OH4r614jgqui9U|2024-02-19 11:48:23|586|27/11/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:12:41|False|False|False|False|False|{'el ejido'}|1|{'1'}|{'98'}|{'2'}|['el ejido']|1|1|1|1|['el ejido']|1|1|5|2|['el ejido']|1|1|98|2|['el ejido']|1|1|3|2|['el ejido']|1|1|2|2|['el ejido']|1|1|4|2|['el ejido']|1|1|2|2|['el ejido']|1|1|5|2|['el ejido']|1|1|2|2|False|1|2|['el ejido']|1|1|3|2
22019|R_4LIo3lKa9eCbYq0|2024-02-20 15:38:13|176|29/04/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:19:35|False|False|False|False|False|{'ontinyent'}|1|{'0'}|{'0'}|{'0'}|['ontinyent']|1|1|0|99|['ontinyent']|1|0|1|5|['ontinyent']|1|0|0|0|['ontinyent']|1|1|1|5|['ontinyent']|1|1|1|5|['ninguno']|99|0|0|0|['ontinyent']|1|1|1|1|['ontinyent']|1|0|1|5|['ontinyent']|1|0|0|0|False|1|1|['ontinyent']|1|1|1|4
22019|R_5msjDCDW4GoDWmR|2024-04-22 18:12:16|176|25/02/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:18:42|False|False|False|False|False|{'ontinyent'}|1|{'0'}|{'0'}|{'0'}|['ontinyent']|1|1|1|5|['ontinyent']|1|1|1|5|['ontinyent']|1|0|0|0|['ontinyent']|1|1|1|5|['ontinyent']|1|1|1|5|['ninguno']|0|0|0|0|['ontinyent']|1|1|1|1|['ontinyent']|1|0|1|5|['ontinyent']|1|0|0|0|False|3|2|['ontinyent']|1|1|1|4
22068|R_7nT0IVP4QLeS779|2024-02-02 10:58:44|508|03/12/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:04:55|True|True|True|True|True|{'roquetas de mar'}|1|{'1'}|{'5', '1'}|{'5', '1'}|['roquetero']|1|1|5|6|['roquetas de mar']|1|1|5|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['roquetas de mar']|1|1|1|1|['ninguno']|99|1|5|1|['ninguno']|0|1|1|1|['roquetas de mar']|1|1|5|1|['ayuntamiento roquetero']|1|1|1|1|True|2|1|['ayuntamiento roquetero']|1|1|5|1
22068|R_7k6wSzrEcYQkclQ|2024-02-13 17:03:28|508|30/12/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:12:18|True|True|True|True|True|{'roquetas de mar'}|1|{'1'}|{'5', '1'}|{'5', '1'}|['ninguno']|0|1|1|1|['roquetas']|1|1|5|1|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['roquetas de mar']|1|1|1|1|['99']|0|1|5|1|['ninguno']|0|1|1|1|['roquetas de mar']|1|1|5|1|['ninguno']|0|1|1|1|True|2|2|['ayuntamiento roquetero']|1|1|5|1
22194|R_8Gv4rwFwth5H2gT|2024-01-30 20:45:41|540|05/07/2004|Hombre|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:23:26|False|False|False|False|False|{'cuenca'}|1|{'1'}|{'3'}|{'5', '2'}|['cuenca']|1|1|3|5|['cuenca']|1|1|3|2|['cuenca']|1|1|3|5|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca', ' buenavista', ' la fuensanta']|3|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|False|2|1|['cuenca']|1|1|3|2
22194|R_2OffaJXlzzpIJiM|2024-02-24 19:24:25|540|30/11/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:07:55|False|False|False|False|False|{'cuenca'}|1|{'1'}|{'3'}|{'5', '2'}|['cuenca']|1|1|3|5|['cuenca']|1|1|3|2|['cuenca']|1|1|3|5|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|['cuenca']|1|1|3|2|False|2|2|['cuenca']|1|1|3|2
22289|R_28V7ZR3xywrAHPt|2024-01-26 12:47:27|306|10/04/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:12:52|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['malaga']|1|0|0|0|['malaga']|1|0|3|0|['ninguno']|0|0|0|0|['malaga']|1|0|0|0|['malaga']|1|0|0|0|['malaga']|1|0|3|0|['malaga']|1|0|0|0|['malaga']|1|0|3|0|['ninguno']|0|0|0|0|False|3|1|['malaga']|1|0|3|0
22289|R_7F47tieceHjEHUR|2024-02-15 14:10:41|306|28/03/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:18:03|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['malaga']|1|0|2|1|['malaga']|1|0|3|0|['ninguno']|0|0|0|0|['malaga']|1|0|0|0|['malaga']|1|0|0|0|['ninguno']|0|0|0|0|['malaga']|1|0|0|0|['malaga']|1|0|3|0|['ninguno']|0|0|0|0|False|3|2|['malaga']|1|0|3|0
22337|R_8Vkz5pKDl0z0zbO|2024-01-27 11:58:37|628|27/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:07:11|False|False|False|True|False|{'malaga'}|1|{'1'}|{'5', '1'}|{'1'}|['malaga']|1|0|99|1|['malaga']|1|1|3|1|['malaga']|1|1|5|1|['malaga']|1|1|5|1|['malaga']|1|1|5|1|['malaga']|1|1|3|1|['malaga']|1|1|5|1|['malaga']|1|1|3|1|['malaga']|1|1|5|1|True|2|1|['malaga']|1|1|5|1
22337|R_5msjDCDW4GoDWmR|2024-04-22 18:12:16|628|25/02/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:18:42|False|False|False|True|False|{'malaga'}|1|{'1'}|{'5', '1'}|{'1'}|['malaga']|1|1|5|1|['malaga']|1|1|3|1|['malaga']|1|1|5|1|['malaga']|1|1|5|1|['malaga']|1|1|5|1|['malaga']|1|1|3|0|['malaga']|1|1|5|1|['malaga']|1|1|3|1|['malaga']|1|1|5|1|True|2|2|['malaga']|1|1|5|1
22547|R_1s55oYQLMmTC2ph|2024-02-22 09:23:41|486|24/12/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:18:05|False|False|False|False|False|{'benidorm'}|1|{'0'}|{'3'}|{'3'}|['benidorm', ' valencia', ' elche']|3|1|3|1|['benidorm']|1|1|3|3|['benidorm']|1|1|4|1|['benidorm']|1|0|4|1|['benidorm']|1|1|4|1|['benidorm']|1|1|3|0|['benidorm']|1|1|4|1|['benidorm']|1|1|3|1|['benidorm']|1|1|4|1|False|3|1|['benidorm']|1|1|4|1
22547|R_2OZlF6EBDpFbfxc|2024-04-19 11:13:57|486|14/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:08:22|False|False|False|False|False|{'benidorm'}|1|{'0'}|{'3'}|{'3'}|['benidorm', ' comunidad valenciana']|1|1|4|4|['benidorm']|1|1|3|3|['benidorm']|1|1|4|1|['benidorm']|1|0|4|1|['benidorm']|1|1|4|1|['benidorm', ' madrid', ' 0']|2|1|3|0|['benidorm']|1|1|4|1|['benidorm']|1|1|3|1|['benidorm']|1|1|4|1|False|3|2|['benidorm']|1|1|4|1
22566|R_4i98tENolfwnXid|2024-01-26 13:16:08|289|27/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:06:41|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|98|1|['ninguno']|0|99|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|0|0|['ninguno']|0|0|0|0|False|1|1|['ninguno']|0|0|0|0
